"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Egypt, Arab Rep.","EGY","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.2775263951735","25.5017793594306","27.1435472184204","23.453443877551","29.6058437767308","27.6150379506641","25.6360784704242","25.1431143880909","23.4493003594164","23.8646563233042","23.4602387045104","22.1727857884793","23.2600567593135","22.1033620703823","26.3556090573448","27.9186257966218","19.8350795910994","22.2689516535566","15.0618816301747","16.9400844562677","",
"Euro area","EMU","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.19086354090124","8.30644782807779","8.07185182502597","7.98454320305886","8.73728702488686","8.4902958499807","8.27817256510868","7.92939019338152","7.74999933085293","7.39656019638158","6.92125431665233","6.5989693637289","6.30147340503594","6.06835766731145","6.67526390565223","5.99623662057744","5.85912541100097","5.80569699762657","5.89921851165839","5.87795296422347","",
"Eritrea","ERI","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.133888048891","34.0374477616652","42.4633266259254","30.9524272999637","41.0344162769681","36.840446421389","","","","","","","","","","","","","","","",
"Spain","ESP","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.4383030718553","20.1948803506064","18.9898784296805","19.771944873185","20.2186265145241","19.1768299916426","19.3822787112764","18.9169736999373","18.9602352122322","18.5398200095356","17.3470493589812","16.8751776390284","15.7243107394879","15.464081399936","16.3334206896242","14.8390805095964","14.4786266331798","14.101424798587","14.2876236852222","14.474797163761","",
"Estonia","EST","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.4214793602128","22.1841906985703","19.2740373880593","19.2793680083826","21.7800403795474","18.7527506939328","16.8084471149882","17.1570827491188","15.4261532563694","14.0193573218513","11.8515396357842","11.501601854529","9.84513797399792","9.9882650610156","9.08108339692406","7.27930584229162","6.25687857762264","6.09842226603914","9.2278197636073","10.033447474805","",
"Ethiopia","ETH","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.0601379055278","21.3929640783361","16.0367695263281","15.9682269571911","18.7039899579734","20.659754229991","22.3431830869738","24.5307681130359","26.7063826485686","27.2009832591057","27.6239700834372","29.065393218647","29.8153313555233","33.8741944353593","32.6246228894437","30.8771012561089","34.3603156253994","33.0335475703567","","","",
"European Union","EUU","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.33480208888091","8.50725740504279","8.27721404612699","8.23853329664265","8.61806253400492","8.27061306846579","7.99848097476264","7.75294287680545","7.5697880582581","7.26902239187725","6.86410881502136","6.56430686962623","6.36438796368142","6.10712780989975","6.63476490862447","5.97687776404049","5.79535436232072","5.78301730144046","5.91621988015585","6.00573383045339","",
"Fragile and conflict affected situations","FCS","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.7946955937367","6.75634589027944","6.38894154798007","10.0308289295564","8.70402880493984","5.64503836301772","4.32595679564001","5.64862679514552","5.37910537470938","5.00416440726035","8.94429663599866","7.25474991681659","7.27046760539372","6.12979611546568","9.49568057753088","9.57383661958312","7.20575010421839","7.50423201712511","","16.7469364809956","",
"Finland","FIN","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.05178821016825","5.11577320812128","5.00993343334648","4.92681193766828","4.68234518896497","3.85554350289779","4.0054538504205","4.1027276649716","4.2332085235335","3.95392685173654","3.72722859337697","3.67811308683038","3.7557926084561","3.76070972140707","4.48597478492776","4.63879619567213","5.13172883607773","5.29729105851819","3.85439164253577","3.45822404181125","",
"Fiji","FJI","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.0487500820157","29.1105552165955","32.070588743094","33.149370950324","34.3418899875801","30.0527820492023","34.5379856754115","39.1253466440318","38.4310680433503","41.9303056887733","44.8131644255353","44.3330594168745","43.7722596249605","47.1868575991199","48.3979930907145","45.3318109119747","42.8041265254799","40.6156396945622","42.7532472318132","","",
"France","FRA","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.62793760471224","8.78219856725051","7.46930916499798","7.60084904603144","9.3672587519198","9.87427690971803","9.80000873244849","9.69113586482004","9.47823584008561","9.31862255226742","8.79004278266198","8.39449970009022","8.62105665192039","8.21943138259434","8.85562010036307","7.91907388256569","8.02827049929028","8.0449070472506","7.87168516569824","7.7619068703201","",
"Faroe Islands","FRO","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.962906233944","34.4876521959931","29.1882327987034","22.9817494530528","27.1651880296144","","",
"Gabon","GAB","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.19354755952162","2.5518004724566","3.15520139776209","5.17322927588852","5.15263170083735","2.83428791887752","1.6555187437817","2.92429483291359","2.51170564484147","1.75210832047345","0.232043529593386","","","","","","","","","","",
"United Kingdom","GBR","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.56125682325039","8.29404643456796","7.95528965279112","8.23743263842198","7.85322116856832","7.34405382925138","6.52948979785191","6.61707380780929","6.41576824087156","6.62494081773045","6.39525478709147","6.17662368239485","6.37133162505516","5.93461312388868","5.98514224897926","5.85289694098295","5.63196009359126","5.93666108002211","6.56917936867739","7.4347661900646","",
"Georgia","GEO","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.0548302872063","34.4257366205652","23.9751098096633","12.6436495923834","15.7045695263372","14.5130941223379","13.7380103766732","12.8559993854533","13.3376585507303","14.4405983041397","13.9123726353542","13.8036910966243","16.8707944262991","18.2692702759628","20.3934820547285","25.9920290888697","26.7053181896173","28.0178427519137","",
"Ghana","GHA","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.89657352383361","1.85313875376419","2.11511034832846","12.0077418335506","13.1403388185825","14.6275862110653","15.5913067418422","14.9022011965659","13.813340563572","14.5298597658005","22.181372324166","17.8098882339702","16.4889968066718","13.7187224141546","11.157238209007","7.48088982323484","5.46058004173524","6.86413523707586","6.23227410921551","6.73097653500389","",
"Guinea","GIN","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.130101782151635","1.22260960103488","0.647989275777486","0.534965600467784","0.77452130443703","1.06254054600538","1.01339985215778","","","","","","0.0878664430066299","0.166100310745998","0.436735712503119","0.133022079056847","0.140795494544175","0.0819495363381497","","","",
"Gambia, The","GMB","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.9581170133508","30.8613014032696","34.0749824909965","","","","","","43.0569175521668","28.5934903142768","31.6293903559548","34.3379313530408","33.1715937967363","24.8236036736697","22.9883815739172","29.5673328673868","30.0782906778767","29.6473530510497","","","",
"Guinea-Bissau","GNB","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.68799933704822","3.60987303839029","20.2234723560784","22.2219741011193","7.75387590204493","7.97228303086643","5.13016397663752","4.50850706809556","9.11319719656689","","",
"Equatorial Guinea","GNQ","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0626057519081","2.21984608159221","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.9406686851768","24.668591678698","25.5264751396084","","35.3629311345024","31.4978303157264","30.6794009261079","33.3721259890693","29.4292305996047","26.2437164401714","26.1113113822971","25.8696268083418","23.3992658883092","22.0948862100605","27.1536891945362","23.1289920293092","24.0393965300305","23.1994668411006","23.9159551893838","25.3571987285175","",
"Grenada","GRD","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.4077088819727","60.0236380009004","56.1390414245347","50.0849275880567","40.3635437016904","39.4523473079031","42.1035270041906","52.7162718846551","57.9272443712788","43.4921311833562","47.6922118103128","57.9151287514925","61.5616960447693","61.116220120948","59.8171379411507","60.9483211707336","59.6385162838806","59.0824858009936","57.2146238572536","","",
"Greenland","GRL","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.65035064107105","7.90273556231003","8.45944167684933","9.43558563726052","10.7468176201833","12.8972107839329","15.0654977959455","16.3206529311814","15.6846902449903","10.1522842639594","11.6885611691517","12.0905144059992","12.1063986046085","13.3967338203466","14.4827585975859","12.7553400575095","10.5820167429804","11.3178915935661","11.6308718680666","11.3153789772168","",
"Guam","GUM","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.24496364286566","15.7215047725997","15.5678895356708","16.1595574319406","16.2856715971911","11.9012198750372","9.88743535138424","8.0012077294686","4.21179302045728","3.62471086218447","5.04688556691666","5.08768697249624","5.89777040687538","5.82198122702592","3.72939184027743","7.06071200997234","6.6588400163188","3.73564748453634","5.00063378896387","5.86040686701926","",
"High income","HIC","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.46738132087214","7.92070064150636","7.67060332830475","7.63385951929625","7.75312172790845","7.22594737946457","7.19327846465323","7.10676049264009","6.76388077214129","6.5961577194973","6.18577085196934","5.82117452767558","5.79894007320529","5.62898293233133","6.29281604357287","5.82081728162588","5.63197650989327","5.7549995513739","5.99503556612252","6.17413239849287","",
"Hong Kong SAR, China","HKG","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.91967931208903","3.93027426522633","3.78938300575514","3.80955175691424","4.48275876212291","3.69966705884431","4.18541670536704","4.21647653998944","4.3367585457889","4.62294033809257","4.77109632410993","5.32152177760431","5.7958180028863","6.27054800701015","6.54398933360136","6.94434784465111","7.36048189521386","",
"Honduras","HND","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.19941277220455","6.19243378258833","6.93620516564753","7.21649484536082","9.59469153515064","10.3427823418202","10.2450622923047","11.3873404373279","13.5136259443298","12.9730313905672","12.6646318192033","13.0977311903283","12.4674302227397","12.7394099895422","14.5086464605557","12.6880092217016","10.2944950607572","10.2551258430602","9.87559063676826","9.73050668778298","",
"Heavily indebted poor countries (HIPC)","HPC","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.94933316674025","10.1564102681066","9.21394044207817","10.7562388729843","12.0550364021573","10.5721546931793","11.8738907302207","12.1998126874207","12.6084442842541","11.908541446033","10.0782311917615","9.36298303314058","9.36141673974434","9.02561538075344","9.66999300250137","8.1657295039548","8.55086844732067","9.0739656286557","8.11443159670231","8.81729066498604","",
"Croatia","HRV","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.3494472734431","25.2568175659802","31.4396803927824","31.9894706526388","31.9626615732651","37.7031994207933","40.0696792166378","40.0998673614525","47.2450959927627","42.3839718103447","42.8884456207156","41.1791089130557","40.878023199975","42.2609311890682","42.6652225681169","37.1392096148347","37.8427070291135","38.0965865214313","39.0706409926345","37.8781161939659","",
"Haiti","HTI","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.7872738615097","50.1043841336117","28.224742811923","27.6505477341326","25.4112863757859","25.4119515584673","23.6369366530098","25.6471146995963","20.432487655372","18.142801404604","13.2213922126","18.2844538607769","24.3842965130456","39.2500769817406","40.2318536721147","37.6825937109437","34.7643045086751","33.6637013923163","34.8457383176512","34.9240774794557","",
"Hungary","HUN","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.8473438485674","19.0055788817655","17.4016278407767","14.6041951902285","13.4215240364261","12.2577168761721","12.1731927574882","9.72145835240214","8.55968354356979","6.42256145769734","6.67851802003061","5.96667007008611","5.27616759682751","5.96189274220727","7.1603801935258","6.15993607137539","5.92140605879428","5.56466411246604","5.64085465517483","6.03021064238014","",
"Indonesia","IDN","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.88039226801202","10.8898163312026","10.5125001976628","7.75752449885489","7.79363053239227","7.04459479392581","8.39417483588732","8.80627983468287","6.42775694789406","6.63083875620386","5.38025440042541","4.55307021173909","4.76912775624193","5.58008392861613","4.82995589817025","4.57163225863902","4.24325496571451","4.48468993803207","5.02454947985076","5.81771698631423","",
"Isle of Man","IMN","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.79236965925291","6.90897745073503","6.44907051485328","6.44352937266291","5.85759622621024","6.00350085316649","5.37902467437998","4.67294464460457","5.37767363284084","5.43614296297201","4.9546508845687","4.61161885156437","4.67923381848174","4.08430358308022","4.26916670668937","4.16336992597512","3.96706445707282","4.13207145083054","4.07090139645249","4.27178677444747","",
"Not classified","INX","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.16601655911882","4.34858915126155","4.44190630993158","4.55300652006218","4.18351841991954","3.93818398303916","4.11281236812037","4.00420442802264","4.06744572999525","3.89014027160644","",
"Iran, Islamic Rep.","IRN","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iraq","IRQ","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.773305172829549","0.550402279312968","1.37189808898304","1.32925307322697","3.44043034209698","3.17984243660922","1.88713548105592","1.69002473206925","","","",
"Iceland","ISL","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.1322414381581","16.5123900558378","16.956610011878","19.3688742276586","19.1308320725627","20.5101909683298","19.2893589448693","18.8386664968849","20.6732153893544","19.4837467045101","20.6363831284941","20.470483620367","17.4739568382705","16.8272705801884","13.2426600690362","11.874285031399","13.6459217821713","16.7439490284996","12.5463776175389","14.9659567110454","",
"Israel","ISR","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.7045705156433","11.83008675172","11.7721861642189","10.9450859666841","12.7088352881993","9.89654876373626","7.05027334013493","6.17071985796661","5.68619471020641","5.05168070876401","5.98618304409723","6.0782693079374","6.10439696734113","6.63394450559111","7.30758636205651","7.12123212966903","6.3972974833343","6.4584090994595","6.64116700085228","6.52334687509498","",
"Italy","ITA","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.4861907648136","10.216903428591","10.4206933787494","10.2529332864617","10.0691348848206","9.69915527784261","8.93460173408763","9.32800252149994","9.06994656935252","8.93495898271763","8.56002905225792","8.30044216869116","7.75824959529632","7.11561752573771","8.16715790998162","7.1693379552998","7.00963621391456","6.90150179753802","7.12419012689115","7.20480058527906","",
"Jamaica","JAM","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.3280886296002","36.6547293027175","37.9501059072723","40.7825521602932","42.7318475916607","43.9459384143793","44.5783851524736","46.005413862468","46.0076121169462","44.4500517222294","44.6420410321829","43.786546522838","42.255733374757","40.1147144445624","51.2594333487304","52.3177927115884","48.0600523222195","46.7806742264728","48.8242633554584","51.7965947312678","",
"Jordan","JOR","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.1996806789773","29.5807866269971","29.3365989190398","27.8683351255553","31.3892072223495","34.4264286818794","31.6579047150573","35.8064833682801","36.0543042697251","35.6652181407459","",
"Japan","JPN","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.24609372225919","1.30369589498146","1.31021578415438","1.24217118551517","1.13991525916592","1.29560159226122","1.32831023241277","2.19949316433272","2.27183121921581","2.31134163186982","1.57707282812468","1.54848703032317","1.54815203324998","1.87382470303388","1.76507846587625","1.34667806656334","1.77284910800489","2.03109971342358","2.41033668672158","",
"Kazakhstan","KAZ","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.594098843534","3.7037037037037","4.5212628533044","6.7013048355671","5.69265445298503","3.94088988309667","4.99725133760438","5.95194990080489","4.31010552081828","3.57368047147953","2.63603672797569","2.3480693524596","2.34485440256551","1.6457590232716","2.46735849179701","1.88671650058191","1.70219185071781","1.71317793815581","1.76485427985457","1.82066492583146","",
"Kenya","KEN","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.2647684254021","22.4730738620482","25.8921499407713","27.7575269716516","28.2460215247839","18.0141347654553","17.7984608303966","15.9531436503498","17.1474434165189","18.6573755351818","18.1384552271111","19.8628383319233","21.436252369443","16.86257002716","15.219802454178","18.0339312974945","18.6144116262363","18.1758084160608","16.9720439795661","16.5001784035725","",
"Kyrgyz Republic","KGZ","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.11586718502417","0.7108962624629","1.03579408413607","2.00711304082202","3.41230694556964","3.49064435440008","5.68346953225307","7.4988652704067","8.28298703585349","9.75625983349117","9.93391367674549","14.7113754822564","19.3809374469042","21.2246479405591","12.8644147769196","8.91194836373178","12.9508345731039","16.6383043502675","18.9252170857328","16.7852320009752","",
"Cambodia","KHM","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.32562938505984","14.5089285714286","11.0441767068273","13.1722194527702","16.850786907405","18.8983080879262","20.4696404530253","21.4406966319158","16.7376514550728","19.8301685859842","23.0749432959455","22.1047167721854","24.9751790033648","25.4955032043617","29.4974994286808","28.0040244588122","29.0801627569242","30.1758107000902","28.9030819851831","28.6066674466257","",
"Kiribati","KIR","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.0256692239629","20.7257037967018","22.3950004042927","23.4564004904363","26.9218621217556","23.9951064379294","18.4224295110273","18.4246492644102","16.8787662030016","",
"St. Kitts and Nevis","KNA","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.1612338656751","53.2838030008418","51.3402878647827","48.9717716183422","47.2542802790109","38.669531076376","40.5465304135309","37.1806316015703","45.4048090980026","53.1065929429014","53.3843745690605","56.0013394690751","53.643351789396","46.8708411745266","47.4894615618783","43.2421338283289","38.7542687376561","36.9295897145475","34.327678753551","","",
"Korea, Rep.","KOR","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.62932758843265","4.24813951559168","3.93047226643338","5.32902522628848","5.07270450537937","4.21730574155982","4.46635289207489","3.96760526570617","3.03496908274179","2.72821795231091","2.46737646152619","2.1860398897273","2.03899528980205","2.56682549726044","3.04337769350033","2.62636466489309","2.56902730649773","2.66617673848131","2.72116721506045","3.17355401083268","",
"Kosovo","KSV","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kuwait","KWT","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.15965704881163","2.36645734475216","2.46868349075216","4.00578150121066","2.48099077758979","1.84965449226124","1.59767858552372","1.88073023657577","1.31524615394897","1.21446499202717","0.824723373408285","0.782773314676848","0.729074715606129","0.616767915936729","1.00168246770911","0.753879309473883","0.57015501640299","0.607101822226646","0.507690704488938","0.553737587281278","",
"Latin America & Caribbean (developing only)","LAC","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.60710048585331","8.77531501926032","8.6832027587213","7.57822816946263","7.57269021849444","7.19231280085469","7.32503021346702","7.39221302204584","7.53297723502223","7.12402762009071","6.85347192861669","6.40990876625853","6.19073734018795","5.92208592444902","6.6882403016344","5.5197048384192","4.87301355042907","5.15922968561164","5.50639932143026","5.96319919474083","",
"Lao PDR","LAO","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.848826577263","18.2502896871379","14.4927536231884","20.1537502597133","22.355081881986","22.5314254091233","22.2411040844243","23.0705956988445","16.6352132010995","22.504472420546","18.8825262636388","14.4736022400079","15.8223420140224","18.7474824073426","18.6904548416207","17.0550274258009","17.1824085442791","16.1874016568608","20.130610910081","","",
"Lebanon","LBN","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.1339004803132","37.6692297072139","35.4869909144409","28.5977068591733","33.9241730844647","38.7189789490194","27.1249744906072","34.9209693209587","33.1275548389307","36.8177194220155","",
"Liberia","LBR","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.6012587480718","19.3920983936474","25.247762559166","24.1531739222243","20.8286673267937","27.0881662552645","3.00598688525929","18.5639087327247","","","10.5581349669666","",
"Libya","LBY","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0532380474647484","0.0502776632845098","0.0365670020074054","0.42864251514608","0.53170546664903","0.687960687960688","0.831946755407654","1.97034724931721","1.82432432432432","1.46120255290561","1.02440186502399","0.642748011169064","0.210470369386128","0.159272046307945","0.424679487179487","0.344512423725963","","","","","",
"St. Lucia","LCA","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.5770919093978","67.1162761427284","70.5383050567426","72.5875401364163","71.148740043084","74.5607138645387","71.0771963203907","65.7912432017746","72.2855961180641","70.2231008497454","72.7735624962139","66.7866051337616","66.0648661315319","58.0160525961138","54.4165537553249","50.7499104034147","56.0363775671845","55.7878975600148","57.6242962264307","","",
"Latin America & Caribbean (all income levels)","LCN","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.38080898469783","9.44050345342072","9.22321298852696","8.61800595826346","8.47875852424884","7.73114810783031","7.87068026638982","7.64218437474815","7.70568985580647","7.14742163879407","6.7435016523107","6.22137399955736","6.1236824063144","5.74347030086258","6.69563364949577","5.67326627938102","4.9705022024666","5.23747410684456","5.48571675794661","6.21298834042526","",
"Least developed countries: UN classification","LDC","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.62836048266766","9.39250423184435","7.86733135772484","9.0800819518224","9.09272604256072","7.6138721324667","8.52646150918716","8.68894784113871","7.87671894666871","8.03960027808683","6.76495892966513","6.23308483581319","6.50515075727825","6.05257690370338","7.73713427233558","6.82095388071792","6.68906378731888","7.2138267507469","7.10978190832354","7.60750392366917","",
"Low income","LIC","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.9347276016112","18.8867424506891","16.4598228333556","18.1134299737007","19.5018158482334","18.8060044870168","20.4148247442655","22.0478258514341","21.5615226870639","22.9472391203157","16.1617078202502","15.8213775460879","14.8901806914548","14.7312107678381","16.3457300671485","14.6148264410039","15.6590148638144","16.0841649101643","14.6366870924733","14.972528061408","",
"Liechtenstein","LIE","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
